,tconst,all_all_ratings,all_all_v_counts,all_males_ratings,all_males_v_counts,all_females_ratings,all_females_v_counts,under_18_all_ratings,under_18_all_v_counts,under_18_males_ratings,under_18_males_v_counts,under_18_females_ratings,under_18_females_v_counts,f18_29_all_ratings,f18_29_all_v_counts,f18_29_males_ratings,f18_29_males_v_counts,f18_29_females_ratings,f18_29_females_v_counts,f30_44_all_ratings,f30_44_all_v_counts,f30_44_males_ratings,f30_44_males_v_counts,f30_44_females_ratings,f30_44_females_v_counts,f45_all_ratings,f45_all_v_counts,f45_males_ratings,f45_males_v_counts,f45_females_ratings,f45_females_v_counts
1715,tt0098115,6.4,5893.0,6.2,2879.0,6.8,1571.0,9.0,1.0,9.0,1.0,0.0,0.0,6.3,242.0,6.2,142.0,6.6,91.0,6.3,2364.0,6.1,1467.0,6.7,870.0,6.5,1694.0,6.4,1153.0,7.0,516.0
1716,tt0100912,6.7,5947.0,6.8,3991.0,6.1,284.0,3.0,1.0,3.0,1.0,0.0,0.0,6.3,237.0,6.3,215.0,4.2,13.0,6.9,3111.0,6.9,2864.0,6.1,202.0,6.2,744.0,6.2,678.0,6.5,57.0
1717,tt0103130,7.4,11595.0,7.3,6998.0,7.6,1982.0,6.6,6.0,9.0,1.0,5.9,5.0,7.4,510.0,7.3,386.0,7.8,117.0,7.3,4385.0,7.3,3316.0,7.7,1012.0,7.3,3988.0,7.3,3122.0,7.5,808.0
1718,tt0253790,6.4,3059.0,6.4,2248.0,6.1,141.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,383.0,6.6,357.0,6.5,23.0,6.4,1721.0,6.4,1605.0,6.2,96.0,6.2,196.0,6.2,183.0,6.2,13.0
1719,tt0298350,8.5,1315.0,8.4,872.0,8.8,226.0,10.0,1.0,10.0,1.0,0.0,0.0,8.4,117.0,8.5,81.0,8.2,35.0,8.5,716.0,8.5,566.0,8.8,144.0,8.2,243.0,8.1,196.0,9.1,45.0
1720,tt0082382,6.4,1588.0,6.4,1054.0,6.2,153.0,8.0,1.0,8.0,1.0,0.0,0.0,6.5,17.0,6.1,11.0,8.2,6.0,6.4,253.0,6.4,216.0,6.4,34.0,6.3,905.0,6.4,790.0,6.0,105.0
1721,tt0084042,7.3,1192.0,7.3,746.0,7.4,183.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,193.0,7.8,158.0,8.5,27.0,7.3,474.0,7.3,404.0,6.9,66.0,6.6,248.0,6.5,157.0,7.3,89.0
1722,tt0084630,7.2,3475.0,7.2,2449.0,7.1,221.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,281.0,7.0,253.0,7.0,25.0,7.2,1919.0,7.2,1777.0,7.2,132.0,7.1,367.0,7.1,316.0,6.9,47.0
1723,tt0084654,7.7,7391.0,7.6,5007.0,7.8,841.0,8.0,3.0,8.0,2.0,8.0,1.0,7.8,478.0,7.8,386.0,7.7,84.0,7.6,3021.0,7.6,2575.0,7.7,406.0,7.6,2247.0,7.6,1904.0,7.9,318.0
1724,tt0085267,6.5,1814.0,6.3,1144.0,7.0,245.0,8.5,2.0,8.5,2.0,0.0,0.0,7.0,212.0,6.9,162.0,7.4,41.0,6.7,713.0,6.6,561.0,7.3,129.0,5.7,443.0,5.6,376.0,5.8,55.0
1725,tt0085601,7.1,10301.0,7.0,7404.0,6.8,416.0,8.8,5.0,9.5,3.0,6.0,1.0,7.4,671.0,7.4,620.0,6.9,35.0,7.2,4845.0,7.2,4511.0,7.0,264.0,6.5,1998.0,6.5,1874.0,6.4,100.0
1726,tt0085635,7.6,1213.0,7.5,690.0,7.5,115.0,8.5,2.0,8.5,2.0,0.0,0.0,7.9,171.0,7.9,138.0,7.8,26.0,7.5,445.0,7.5,378.0,7.4,57.0,7.4,166.0,7.4,142.0,7.2,21.0
1727,tt0086336,6.7,9874.0,6.6,6041.0,7.0,1489.0,9.0,1.0,9.0,1.0,0.0,0.0,6.5,303.0,6.6,222.0,6.1,78.0,6.5,2901.0,6.4,2274.0,6.8,596.0,6.8,4173.0,6.8,3362.0,7.3,755.0
1728,tt0087065,6.5,7873.0,6.5,5185.0,6.9,739.0,7.7,3.0,7.7,3.0,0.0,0.0,6.4,113.0,6.4,89.0,6.3,21.0,6.5,2254.0,6.5,1970.0,6.8,259.0,6.5,3388.0,6.4,2924.0,7.0,423.0
1729,tt0087481,7.1,10686.0,7.1,7567.0,7.2,551.0,7.0,5.0,8.0,4.0,0.0,0.0,7.5,767.0,7.5,683.0,7.3,65.0,7.2,4998.0,7.2,4601.0,7.3,319.0,6.6,2049.0,6.6,1879.0,6.8,140.0
1730,tt0088461,7.1,10531.0,7.1,6432.0,7.2,1639.0,7.5,2.0,8.0,1.0,7.0,1.0,7.0,562.0,7.0,390.0,7.0,149.0,7.1,4231.0,7.1,3202.0,7.2,958.0,7.1,3097.0,7.1,2580.0,7.3,460.0
1731,tt0090245,6.1,1632.0,6.0,1118.0,6.3,126.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,85.0,6.2,68.0,6.7,16.0,6.2,847.0,6.2,749.0,6.1,93.0,5.6,289.0,5.6,272.0,6.6,14.0
1732,tt0090329,7.4,98245.0,7.3,60815.0,7.5,11249.0,7.7,13.0,9.1,6.0,7.0,7.0,7.3,4530.0,7.3,3725.0,7.2,695.0,7.2,33493.0,7.2,28308.0,7.2,4776.0,7.6,32077.0,7.5,26304.0,7.8,5246.0
1733,tt0091042,7.8,365421.0,7.7,205252.0,7.8,54823.0,8.1,152.0,8.3,110.0,7.5,38.0,7.8,38833.0,7.8,27023.0,7.9,10683.0,7.6,147650.0,7.6,115821.0,7.7,30080.0,7.9,62797.0,7.9,51007.0,8.0,10768.0
1734,tt0091605,7.7,110964.0,7.7,73161.0,7.6,12348.0,7.0,14.0,8.1,6.0,6.0,6.0,7.5,5512.0,7.5,4291.0,7.4,1094.0,7.6,46686.0,7.6,39054.0,7.6,7037.0,7.9,31063.0,7.9,26876.0,7.9,3691.0
1735,tt0092745,7.6,3340.0,7.6,2190.0,7.7,370.0,8.0,2.0,9.0,1.0,7.0,1.0,7.5,208.0,7.4,165.0,7.8,40.0,7.7,1557.0,7.7,1322.0,7.6,223.0,7.6,686.0,7.5,593.0,8.0,84.0
1736,tt0093029,6.1,3659.0,6.1,2271.0,6.1,453.0,7.5,2.0,8.0,1.0,7.0,1.0,5.8,61.0,5.9,43.0,5.5,16.0,5.9,934.0,6.0,741.0,5.9,177.0,6.2,1686.0,6.2,1418.0,6.2,241.0
1737,tt0094025,6.7,27380.0,6.6,17857.0,6.6,2179.0,8.0,2.0,8.0,2.0,0.0,0.0,6.7,370.0,6.7,300.0,6.6,63.0,6.6,7920.0,6.6,7036.0,6.6,804.0,6.7,11223.0,6.7,9863.0,6.6,1215.0
1738,tt0096976,6.1,1664.0,6.1,1177.0,5.7,98.0,8.0,1.0,8.0,1.0,0.0,0.0,6.3,18.0,6.4,15.0,6.0,2.0,6.2,380.0,6.2,336.0,5.9,40.0,6.1,862.0,6.1,797.0,5.5,53.0
1739,tt0097165,8.1,501563.0,8.0,256302.0,8.3,81814.0,8.3,232.0,8.3,143.0,8.2,75.0,8.3,59872.0,8.2,40519.0,8.5,17197.0,8.0,190333.0,7.9,141926.0,8.2,45628.0,8.0,71992.0,8.0,57166.0,8.3,13462.0
1740,tt0097469,7.5,1591.0,5.2,270.0,9.5,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,9.0,2.0,9.2,1200.0,4.7,175.0,9.9,1025.0,5.8,351.0,5.3,88.0,7.5,263.0
1741,tt0099348,8.0,272026.0,8.0,168043.0,8.0,31590.0,7.9,42.0,7.8,25.0,7.8,15.0,8.0,14504.0,8.0,11748.0,8.0,2385.0,8.0,112603.0,8.0,94418.0,7.9,16771.0,8.1,64658.0,8.1,53087.0,8.1,10422.0
1742,tt0177262,8.1,3048.0,8.0,2170.0,7.9,251.0,8.0,2.0,8.0,2.0,0.0,0.0,7.9,184.0,8.0,151.0,7.4,30.0,8.1,1605.0,8.1,1433.0,8.0,156.0,8.0,574.0,8.0,503.0,8.0,54.0
1743,tt0185481,7.1,3873.0,7.0,2585.0,7.2,252.0,7.6,5.0,8.0,4.0,6.0,1.0,6.9,432.0,6.9,356.0,7.2,67.0,7.1,1881.0,7.1,1714.0,7.2,141.0,6.9,428.0,6.8,385.0,7.3,33.0
1744,tt0192175,6.5,2751.0,6.3,1621.0,6.9,393.0,8.0,2.0,8.0,2.0,0.0,0.0,6.7,235.0,6.6,168.0,6.9,61.0,6.4,1327.0,6.4,1058.0,6.9,248.0,6.2,378.0,6.1,313.0,6.6,59.0
1745,tt0082495,6.5,94795.0,6.4,57132.0,6.5,8908.0,7.1,55.0,7.2,41.0,7.1,10.0,6.4,8050.0,6.4,6519.0,6.5,1267.0,6.4,38454.0,6.4,32925.0,6.4,5030.0,6.4,16785.0,6.4,14487.0,6.6,2044.0
1746,tt0082927,6.8,1246.0,6.8,889.0,7.1,114.0,9.0,1.0,9.0,1.0,0.0,0.0,7.2,87.0,7.2,73.0,6.9,12.0,6.8,518.0,6.8,446.0,7.3,60.0,6.6,382.0,6.6,344.0,6.5,35.0
1747,tt0083947,6.1,1264.0,6.1,890.0,6.2,94.0,8.0,1.0,8.0,1.0,0.0,0.0,6.9,12.0,6.8,11.0,8.0,1.0,5.7,246.0,5.8,216.0,5.4,26.0,6.1,708.0,6.1,639.0,6.4,61.0
1748,tt0085712,7.1,1178.0,7.0,784.0,7.5,125.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,193.0,7.0,160.0,8.2,30.0,7.2,528.0,7.2,453.0,7.3,73.0,6.4,150.0,6.4,134.0,7.3,16.0
1749,tt0090966,6.2,19644.0,6.2,11715.0,6.3,2628.0,10.0,1.0,10.0,1.0,0.0,0.0,6.4,174.0,6.4,131.0,6.6,40.0,6.1,4751.0,6.1,3736.0,6.2,957.0,6.2,9130.0,6.2,7481.0,6.4,1542.0
1750,tt0093431,7.1,1129.0,7.0,688.0,7.3,187.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,7.0,24.0,7.1,7.0,7.0,291.0,7.0,230.0,7.4,56.0,7.0,538.0,7.0,415.0,7.2,117.0
1751,tt0093467,6.3,3488.0,6.0,1753.0,7.0,853.0,6.5,2.0,8.0,1.0,5.0,1.0,6.6,52.0,6.4,32.0,6.8,20.0,6.0,750.0,5.7,478.0,6.9,267.0,6.3,1756.0,6.1,1195.0,7.0,532.0
1752,tt0093713,7.8,11352.0,7.8,7632.0,7.8,1084.0,8.7,3.0,9.0,2.0,8.0,1.0,7.7,537.0,7.7,435.0,7.6,86.0,7.7,3942.0,7.7,3407.0,7.8,494.0,7.8,4071.0,7.8,3565.0,7.8,459.0
1753,tt0094746,6.6,16077.0,6.6,10308.0,6.8,1574.0,8.5,2.0,8.5,2.0,0.0,0.0,6.7,218.0,6.7,177.0,7.0,33.0,6.6,3840.0,6.6,3292.0,6.7,509.0,6.7,7575.0,6.7,6504.0,6.8,986.0
1754,tt0095647,7.8,103275.0,7.8,69112.0,7.9,9531.0,8.1,12.0,8.3,7.0,8.0,3.0,7.8,6410.0,7.8,5416.0,7.8,843.0,7.8,40686.0,7.8,35550.0,7.8,4671.0,7.9,29166.0,7.9,25117.0,8.0,3594.0
1755,tt0097626,6.1,10369.0,6.1,7305.0,6.1,723.0,7.0,2.0,7.0,2.0,0.0,0.0,6.5,252.0,6.5,202.0,6.5,44.0,6.2,3474.0,6.2,3149.0,6.1,288.0,6.0,4125.0,6.0,3701.0,6.1,373.0
1756,tt0135033,7.3,1921.0,7.2,1168.0,7.5,290.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,143.0,7.6,107.0,8.0,28.0,7.3,888.0,7.2,684.0,7.6,187.0,7.0,398.0,7.0,333.0,7.0,56.0
1757,tt0263065,8.0,8117.0,8.0,5222.0,8.2,919.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,575.0,8.0,478.0,8.0,87.0,8.1,4584.0,8.1,3845.0,8.3,674.0,7.6,766.0,7.6,660.0,7.9,94.0
1758,tt0082969,6.7,1721.0,6.7,974.0,7.1,310.0,9.0,1.0,9.0,1.0,0.0,0.0,6.8,26.0,6.7,17.0,7.2,8.0,6.7,303.0,6.7,229.0,6.3,69.0,6.8,927.0,6.7,695.0,7.2,215.0
1759,tt0083578,7.8,1482.0,7.8,948.0,7.8,169.0,7.0,1.0,0.0,0.0,7.0,1.0,7.7,100.0,7.6,87.0,8.1,13.0,7.9,746.0,7.9,633.0,7.8,107.0,7.5,230.0,7.5,189.0,7.7,39.0
1760,tt0083929,7.1,108262.0,7.1,66819.0,7.0,13188.0,7.5,14.0,7.8,7.0,7.2,7.0,7.1,7333.0,7.1,5667.0,6.8,1473.0,7.0,43763.0,7.0,36240.0,6.9,7057.0,7.3,26363.0,7.3,21968.0,7.3,3974.0
1761,tt0084345,7.5,2490.0,7.5,1710.0,7.6,222.0,7.0,2.0,7.0,2.0,0.0,0.0,7.7,176.0,7.8,152.0,7.4,21.0,7.5,1104.0,7.5,956.0,7.3,135.0,7.6,595.0,7.5,530.0,8.2,56.0
1762,tt0088015,7.3,11412.0,7.1,6653.0,7.8,2347.0,7.8,4.0,8.0,1.0,7.7,3.0,7.0,864.0,6.8,539.0,7.4,296.0,7.3,5742.0,7.1,4056.0,7.9,1617.0,7.2,2228.0,7.2,1847.0,7.9,351.0
1763,tt0090190,6.2,29746.0,6.2,20962.0,6.1,2191.0,8.7,5.0,8.7,3.0,8.0,2.0,6.6,1573.0,6.5,1391.0,6.7,136.0,6.3,14123.0,6.3,12746.0,6.2,1228.0,5.8,6920.0,5.8,6068.0,5.7,756.0
1764,tt0090249,6.9,1392.0,6.8,936.0,7.2,163.0,10.0,1.0,10.0,1.0,0.0,0.0,7.0,72.0,7.0,56.0,7.8,14.0,6.8,619.0,6.8,500.0,7.2,108.0,6.7,401.0,6.7,360.0,6.9,34.0
1765,tt0093093,7.1,2126.0,7.1,1170.0,7.2,379.0,9.0,1.0,9.0,1.0,0.0,0.0,6.8,77.0,6.7,53.0,7.0,21.0,6.9,694.0,6.9,504.0,7.1,180.0,7.3,748.0,7.3,572.0,7.3,168.0
1766,tt0097493,7.2,107627.0,7.0,47843.0,7.4,26393.0,7.7,73.0,8.3,28.0,7.2,39.0,7.3,11939.0,7.2,5464.0,7.4,6021.0,7.0,39167.0,7.0,24461.0,7.3,14136.0,7.1,20710.0,7.1,15754.0,7.5,4631.0
1767,tt0098439,6.4,108382.0,6.4,76695.0,6.5,7149.0,7.2,10.0,7.4,7.0,6.0,2.0,6.6,3671.0,6.6,3262.0,6.8,336.0,6.5,51413.0,6.5,46960.0,6.6,3879.0,6.1,25816.0,6.1,22858.0,6.4,2594.0
1768,tt0098635,7.7,226380.0,7.6,112669.0,7.7,52603.0,7.7,51.0,8.4,23.0,7.0,26.0,7.8,20642.0,7.8,11722.0,7.8,8280.0,7.6,93457.0,7.6,61242.0,7.7,31033.0,7.7,45941.0,7.7,34658.0,8.0,10515.0
1769,tt0292319,8.1,1924.0,8.0,1193.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,283.0,8.1,270.0,7.3,7.0,8.0,724.0,8.0,693.0,8.3,28.0,7.1,73.0,6.9,68.0,9.0,3.0
1770,tt0083694,6.2,2794.0,6.2,1924.0,6.3,226.0,7.0,2.0,8.0,1.0,6.0,1.0,6.4,80.0,6.4,61.0,6.6,18.0,6.4,758.0,6.4,638.0,6.3,108.0,6.1,1287.0,6.0,1173.0,6.2,93.0
1771,tt0085919,6.7,3756.0,6.6,2273.0,7.0,501.0,8.0,1.0,8.0,1.0,0.0,0.0,6.1,34.0,6.6,19.0,5.5,13.0,6.5,568.0,6.4,425.0,7.0,137.0,6.7,2108.0,6.6,1753.0,7.0,331.0
1772,tt0086984,6.8,34964.0,6.8,23846.0,6.5,2420.0,7.0,4.0,7.5,2.0,6.5,2.0,7.1,1713.0,7.1,1493.0,6.7,185.0,6.7,11959.0,6.8,10739.0,6.4,1057.0,6.7,11919.0,6.8,10678.0,6.6,1052.0
1773,tt0087635,6.2,7450.0,6.2,5077.0,6.3,677.0,8.0,1.0,8.0,1.0,0.0,0.0,6.4,147.0,6.4,115.0,6.1,29.0,6.3,2371.0,6.3,2049.0,6.3,297.0,6.2,3127.0,6.2,2761.0,6.2,329.0
1774,tt0087660,7.7,3253.0,7.7,2148.0,7.7,223.0,7.0,2.0,9.0,1.0,5.0,1.0,7.7,149.0,7.7,116.0,7.7,29.0,7.7,1468.0,7.7,1320.0,7.5,123.0,7.7,703.0,7.6,632.0,9.0,65.0
1775,tt0089552,6.2,1908.0,6.1,1252.0,6.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,179.0,6.3,167.0,7.0,6.0,6.1,870.0,6.1,808.0,6.5,59.0,6.1,233.0,6.0,201.0,6.6,29.0
1776,tt0091295,6.3,1899.0,6.2,1238.0,6.7,210.0,8.0,1.0,8.0,1.0,0.0,0.0,7.0,23.0,7.0,20.0,8.5,3.0,6.4,395.0,6.3,330.0,6.5,60.0,6.2,989.0,6.1,836.0,6.6,138.0
1777,tt0091374,7.1,6843.0,6.9,2474.0,7.3,2756.0,10.0,1.0,10.0,1.0,0.0,0.0,7.2,288.0,6.6,76.0,7.5,203.0,7.0,2240.0,6.8,809.0,7.2,1403.0,7.1,2584.0,6.9,1508.0,7.5,1046.0
1778,tt0091472,6.1,6411.0,6.1,4379.0,6.1,517.0,10.0,1.0,10.0,1.0,0.0,0.0,6.1,92.0,6.1,69.0,5.9,21.0,6.1,1813.0,6.1,1627.0,6.1,163.0,6.1,2885.0,6.1,2533.0,6.1,313.0
1779,tt0095827,6.7,1358.0,6.7,853.0,6.9,157.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,30.0,6.7,22.0,8.6,7.0,6.8,264.0,6.7,212.0,7.3,48.0,6.7,683.0,6.7,582.0,6.6,95.0
1780,tt0097702,7.0,1037.0,6.9,658.0,7.4,66.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,28.0,7.6,24.0,7.3,3.0,7.1,205.0,7.0,176.0,7.9,26.0,6.9,482.0,6.9,439.0,7.2,35.0
1781,tt0100200,6.6,3236.0,6.5,1927.0,6.9,520.0,8.0,3.0,9.0,2.0,7.0,1.0,6.5,66.0,6.5,49.0,6.7,16.0,6.5,690.0,6.5,529.0,6.8,151.0,6.6,1653.0,6.5,1293.0,6.9,338.0
1782,tt0100436,7.2,29617.0,7.1,16978.0,7.5,4753.0,6.6,9.0,8.0,2.0,6.0,7.0,7.5,926.0,7.3,532.0,7.9,376.0,7.2,10330.0,7.2,7741.0,7.4,2460.0,7.1,9938.0,7.1,8107.0,7.4,1703.0
1783,tt0082054,6.9,3360.0,6.9,2139.0,7.0,311.0,7.7,3.0,8.0,1.0,7.5,2.0,6.7,173.0,6.6,110.0,7.2,51.0,6.9,1029.0,6.9,855.0,6.8,159.0,7.0,1188.0,7.0,1087.0,7.2,87.0
1784,tt0082661,7.1,4113.0,7.0,2769.0,7.4,491.0,8.5,2.0,10.0,1.0,7.0,1.0,7.1,148.0,7.0,106.0,7.3,40.0,6.9,1490.0,6.8,1220.0,7.2,243.0,7.2,1600.0,7.1,1389.0,7.7,199.0
1785,tt0086102,7.2,1851.0,7.1,983.0,7.7,383.0,7.5,2.0,9.0,1.0,6.0,1.0,6.9,48.0,7.0,30.0,6.7,17.0,7.0,411.0,6.9,269.0,7.9,137.0,7.3,864.0,7.2,647.0,7.7,210.0
1786,tt0086850,6.5,1731.0,6.5,1086.0,6.3,117.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,102.0,6.4,74.0,6.6,15.0,6.5,635.0,6.6,544.0,6.2,67.0,6.5,439.0,6.4,391.0,6.5,26.0
1787,tt0087313,6.4,1739.0,6.3,1081.0,6.9,276.0,8.0,1.0,8.0,1.0,0.0,0.0,7.2,44.0,7.0,33.0,7.9,11.0,6.2,354.0,6.1,292.0,6.7,54.0,6.4,953.0,6.3,739.0,6.9,203.0
1788,tt0089679,6.1,3570.0,6.0,2366.0,5.8,404.0,8.0,1.0,8.0,1.0,0.0,0.0,6.3,118.0,6.5,87.0,5.6,28.0,6.1,1321.0,6.1,1109.0,5.8,200.0,5.9,1245.0,5.9,1073.0,6.0,154.0
1789,tt0089832,6.5,2103.0,6.5,1490.0,6.4,167.0,6.0,1.0,0.0,0.0,6.0,1.0,6.1,56.0,6.2,43.0,5.9,13.0,6.4,566.0,6.4,497.0,6.3,64.0,6.5,994.0,6.5,903.0,6.7,83.0
1790,tt0090366,7.2,7176.0,7.2,4636.0,7.4,842.0,9.0,1.0,9.0,1.0,0.0,0.0,7.5,331.0,7.5,249.0,7.6,78.0,7.3,2688.0,7.3,2251.0,7.4,402.0,7.0,2383.0,7.0,2013.0,7.1,329.0
1791,tt0091427,6.3,4896.0,6.3,3450.0,6.5,291.0,8.0,1.0,8.0,1.0,0.0,0.0,6.5,328.0,6.6,296.0,6.5,26.0,6.4,2376.0,6.4,2202.0,6.4,149.0,6.1,919.0,6.0,801.0,6.4,106.0
1792,tt0095050,7.0,3088.0,7.0,1798.0,7.3,465.0,9.0,1.0,9.0,1.0,0.0,0.0,6.5,29.0,6.3,21.0,7.1,5.0,6.9,634.0,6.9,488.0,7.0,142.0,7.0,1553.0,7.0,1226.0,7.4,306.0
1793,tt0095341,7.6,1492.0,7.6,1117.0,7.6,113.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,63.0,7.0,55.0,7.7,7.0,7.6,559.0,7.6,509.0,6.9,47.0,7.7,589.0,7.7,525.0,8.1,54.0
1794,tt0095525,7.0,5028.0,7.0,3466.0,7.3,464.0,7.3,6.0,7.8,4.0,6.5,2.0,7.1,345.0,7.1,271.0,7.3,66.0,7.1,2426.0,7.1,2112.0,7.3,284.0,6.7,1068.0,6.7,959.0,7.4,92.0
1795,tt0097457,6.3,18355.0,6.2,10791.0,6.4,3629.0,7.0,2.0,8.0,1.0,6.0,1.0,6.6,359.0,6.4,226.0,6.8,126.0,6.3,6299.0,6.3,4398.0,6.4,1831.0,6.2,7447.0,6.2,5826.0,6.3,1543.0
1796,tt0097770,6.4,44298.0,6.4,32251.0,6.5,2238.0,7.9,8.0,8.8,5.0,7.0,2.0,6.7,1515.0,6.7,1369.0,6.9,113.0,6.4,20104.0,6.4,18776.0,6.5,1113.0,6.1,11648.0,6.1,10558.0,6.3,926.0
1797,tt0098252,7.4,1065.0,7.4,758.0,7.3,104.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,108.0,7.6,91.0,7.5,15.0,7.4,522.0,7.4,455.0,7.5,58.0,7.1,224.0,7.2,192.0,6.8,28.0
1798,tt0100594,6.7,13150.0,6.7,7961.0,7.0,2156.0,8.5,5.0,9.0,3.0,8.0,2.0,6.8,521.0,6.8,325.0,6.9,176.0,6.7,4492.0,6.6,3353.0,7.0,1084.0,6.7,4895.0,6.7,4017.0,6.9,805.0
1799,tt0208903,6.4,1550.0,6.3,966.0,6.6,206.0,6.7,3.0,6.0,2.0,8.0,1.0,6.3,101.0,6.4,74.0,5.7,25.0,6.5,722.0,6.5,601.0,6.7,115.0,6.2,297.0,6.3,246.0,6.1,48.0
1800,tt0082949,7.4,16166.0,7.4,11377.0,7.5,1009.0,8.3,6.0,9.0,4.0,7.0,2.0,7.5,1044.0,7.6,929.0,7.3,95.0,7.5,6810.0,7.5,6269.0,7.6,483.0,7.2,4158.0,7.2,3719.0,7.5,372.0
1801,tt0088680,7.6,72048.0,7.6,47076.0,7.5,5510.0,8.4,33.0,8.5,22.0,7.9,9.0,7.9,6876.0,8.0,5920.0,7.9,778.0,7.6,28738.0,7.6,25455.0,7.5,2931.0,7.4,15367.0,7.4,13560.0,7.3,1535.0
1802,tt0089670,6.2,68395.0,6.1,43908.0,6.3,6728.0,6.7,16.0,6.5,11.0,7.2,4.0,6.1,2699.0,6.1,2218.0,6.3,419.0,6.1,26746.0,6.1,22919.0,6.3,3508.0,6.1,19210.0,6.1,16510.0,6.4,2427.0
1803,tt0094056,6.4,3437.0,6.4,2460.0,6.1,206.0,7.5,2.0,9.0,1.0,6.0,1.0,6.6,101.0,6.6,92.0,5.5,8.0,6.4,1184.0,6.4,1096.0,6.0,74.0,6.3,1313.0,6.3,1178.0,6.2,114.0
1804,tt0095631,7.5,88453.0,7.5,61130.0,7.5,5058.0,7.7,19.0,8.3,12.0,5.9,6.0,7.6,5030.0,7.6,4489.0,7.6,412.0,7.4,34274.0,7.4,31701.0,7.4,2195.0,7.6,24828.0,7.6,22242.0,7.7,2222.0
1805,tt0096189,7.3,1118.0,7.2,553.0,7.2,256.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,14.0,8.2,5.0,7.5,9.0,7.1,249.0,7.1,145.0,7.1,102.0,7.2,525.0,7.2,379.0,7.3,141.0
1806,tt0099949,7.4,1494.0,7.4,946.0,7.7,203.0,8.0,2.0,10.0,1.0,0.0,0.0,7.3,95.0,7.1,62.0,7.7,30.0,7.5,547.0,7.5,443.0,7.6,95.0,7.4,481.0,7.3,409.0,7.9,67.0
1807,tt0102943,7.0,22405.0,7.0,15170.0,6.9,1915.0,8.1,7.0,8.2,4.0,7.0,3.0,7.3,2164.0,7.3,1831.0,7.4,283.0,7.0,10508.0,7.0,9250.0,6.8,1127.0,6.7,4065.0,6.7,3574.0,6.7,426.0
1808,tt0086590,7.6,1582.0,7.6,967.0,7.9,235.0,8.5,2.0,9.0,1.0,8.0,1.0,7.6,80.0,7.7,63.0,7.1,16.0,7.6,709.0,7.5,548.0,7.9,144.0,7.6,368.0,7.6,295.0,8.1,65.0
1809,tt0082406,7.2,95942.0,7.2,48306.0,7.5,22411.0,7.6,45.0,7.7,26.0,7.4,16.0,7.5,13879.0,7.4,8470.0,7.7,4984.0,7.2,44168.0,7.2,29576.0,7.5,13988.0,7.0,9848.0,6.9,7604.0,7.4,2092.0
1810,tt0083865,7.9,1227.0,7.9,868.0,8.1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,133.0,8.0,119.0,7.8,13.0,7.8,495.0,7.8,457.0,8.3,37.0,8.0,277.0,8.0,252.0,7.7,21.0
1811,tt0084088,6.6,9091.0,6.5,6431.0,6.7,625.0,8.3,4.0,10.0,2.0,6.0,1.0,6.9,252.0,6.9,214.0,7.0,31.0,6.7,2690.0,6.6,2449.0,6.8,218.0,6.4,3924.0,6.4,3518.0,6.5,360.0
1812,tt0085218,8.0,8257.0,8.0,5560.0,8.0,1019.0,8.0,7.0,8.8,4.0,7.5,2.0,8.0,850.0,8.0,649.0,7.9,179.0,8.0,4487.0,8.0,3812.0,8.0,626.0,7.9,1110.0,7.8,920.0,8.0,176.0
1813,tt0088763,8.5,1222151.0,8.6,678281.0,8.4,137274.0,8.7,670.0,8.8,506.0,8.3,126.0,8.5,129351.0,8.5,100060.0,8.4,24651.0,8.6,474120.0,8.6,389360.0,8.4,77107.0,8.5,164190.0,8.5,135621.0,8.4,25189.0
1814,tt0097132,7.7,1457.0,7.1,277.0,8.1,678.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,35.0,8.1,15.0,7.6,19.0,7.5,362.0,6.9,99.0,8.0,254.0,7.7,519.0,7.1,149.0,8.1,362.0
1815,tt0098368,6.6,1466.0,6.6,971.0,6.4,154.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,36.0,6.7,27.0,5.5,8.0,6.7,522.0,6.7,447.0,6.2,72.0,6.6,561.0,6.5,483.0,6.9,68.0
